"","logFC","logCPM","PValue","FDR"
"Solyc01g096920.2.1",-1.01518944643533,4.50612353937988,0.000266305423316988,0.00139737253346638
"Solyc07g054370.2.1",-1.01628027254923,2.85041083034213,0.00106582264711284,0.00458571593162336
"Solyc08g023280.2.1",-1.0165995538803,3.70197948959701,0.00118812195789876,0.00502613052483042
"Solyc08g005310.2.1",-1.01734607359371,4.61419971703334,0.00147404214429102,0.00604689902369158
"Solyc05g055910.2.1",-1.01764773469582,4.79107962261511,0.000695523602407022,0.0032033742145793
"Solyc04g075000.1.1",-1.01807809520759,3.2538101247268,0.000816565014607555,0.00368393667652152
"Solyc04g014870.2.1",-1.01814201334225,5.62824477581303,0.00193076414546523,0.0075819343137826
"Solyc02g069770.2.1",-1.01937206982699,3.48983442722222,0.0025781194657735,0.00964940843085173
"Solyc06g062820.2.1",-1.02131926757177,6.38458758136287,0.000957477707925275,0.00420711759620503
"Solyc07g042300.1.1",-1.02143213190007,3.29695780595648,0.00098294639452065,0.00429355926060515
"Solyc08g075840.2.1",-1.02161131030504,5.97164482164478,0.00201790403823608,0.00787099079285248
"Solyc07g052900.1.1",-1.02247190925486,5.44287328615777,0.00261989487012801,0.00977443620354636
"Solyc03g117680.2.1",-1.02324701958536,3.95175781676485,0.000883013175001008,0.0039357305707593
"Solyc04g078190.2.1",-1.02492400956764,4.48287020409493,0.000762380129543729,0.00347134246013975
"Solyc03g025900.2.1",-1.02497312676652,2.71080596804819,0.00130690117689969,0.00545914419141585
"Solyc06g050900.2.1",-1.02691223315733,4.95990150326215,0.000460475236380254,0.00224856585734342
"Solyc12g044410.1.1",-1.02860348418496,3.88234038949708,0.00127422006389959,0.00534063053237815
"Solyc11g062240.1.1",-1.02869171310224,5.83585383778807,0.00108478430680868,0.00465681826019798
"Solyc01g096450.2.1",-1.02998240986418,7.84937611477282,0.0018845789543048,0.00743876906240649
"Solyc01g081270.2.1",-1.03006216247574,2.21417446659333,0.00260046367461347,0.00971458022460635
"Solyc02g032100.2.1",-1.03228449363152,4.52274049253292,0.000433532856796383,0.00213426550810425
"Solyc01g087670.2.1",-1.03233945217432,5.35639537648621,0.00138895512714168,0.0057557838821816
"Solyc06g082070.2.1",-1.03337171228066,3.59956425723868,0.000333176339591607,0.00169664781499912
"Solyc08g005240.1.1",-1.03506080317205,4.39767150699056,0.0020027899770021,0.00782459210872023
"Solyc01g106230.2.1",-1.03540071440813,3.93791132561601,0.000733258460856925,0.00335427364915627
"Solyc10g077130.1.1",-1.03573021579579,3.26112155389829,0.00140024069858046,0.00579522314020102
"Solyc12g098310.1.1",-1.03584824565366,4.17351826466622,0.000344689177190079,0.00174428990891221
"Solyc05g011990.2.1",-1.03621188636454,3.91763062085833,0.00204957431192652,0.00797477684699903
"Solyc01g007260.2.1",-1.03638686000947,3.19587121891793,0.00222606239259995,0.00853864897853493
"Solyc04g048900.2.1",-1.03658239473543,4.24861083523714,0.000865362525975648,0.00387286026305254
"Solyc04g007880.2.1",-1.037002335298,3.98239262890235,0.000236847332421899,0.0012624337019263
"Solyc07g049680.2.1",-1.03716018193902,2.61580277754808,0.000711031506821439,0.00326235475959812
"Solyc06g084320.1.1",-1.03778709299559,2.19560032018936,0.00123170453332258,0.00517993285040392
"Solyc04g014210.2.1",-1.0378425856912,6.06062851764303,0.00229978247898694,0.0087742075254348
"Solyc05g007750.2.1",-1.04055039924838,2.40785328077206,0.00233410603408118,0.00888447428701781
"Solyc02g091660.2.1",-1.04058541192575,5.34068876119298,0.00063370118645884,0.00295903499258136
"Solyc01g102370.2.1",-1.0405954471075,2.51702518099247,0.00215677268408679,0.00831571800766977
"Solyc02g090130.2.1",-1.04067839519242,4.78805749488165,0.000236842370544038,0.0012624337019263
"Solyc08g075240.2.1",-1.04122368931587,4.74404345779797,0.000599364014924244,0.00282225161460942
"Solyc03g116380.2.1",-1.04216067460749,4.24708328850751,0.000638933664878631,0.00298043456811319
"Solyc01g108450.2.1",-1.04231541007327,4.30775757429645,0.000308407735921595,0.00159028587767528
"Solyc06g075420.1.1",-1.04264758709001,3.2642185775401,0.000274153858084467,0.00143330985832173
"Solyc03g044160.1.1",-1.04437666559142,3.60228461943525,0.00246951889840714,0.00930877966617782
"Solyc11g044460.1.1",-1.04489594442277,6.88168686875152,0.000937759877343168,0.00414032897346605
"Solyc01g100580.2.1",-1.04508233879918,3.66354174638788,0.000240738182652658,0.00127990142485159
"Solyc12g005230.1.1",-1.04549943323425,2.92564137338731,0.00241654817948919,0.00914290800721319
"Solyc04g074280.1.1",-1.04617156677092,2.68684017715331,0.00121299884431637,0.00511157356492685
"Solyc08g082000.2.1",-1.04680526291502,3.15009903590328,0.000478996069232931,0.00232662477752968
"Solyc10g085850.1.1",-1.04685081038336,4.83623583358051,0.000568973487005654,0.00269574984828515
"Solyc01g066880.2.1",-1.04706734609204,2.84232185146612,0.000576196975403645,0.00272547109540928
"Solyc04g009180.1.1",-1.04728384538996,3.36250022501136,0.00186582424970054,0.00737870610453026
"Solyc10g006770.2.1",-1.04757137961599,5.45519429359137,0.000453404059096468,0.00221639516721331
"Solyc07g064560.2.1",-1.04814564797946,4.80309994494643,0.000229944251145007,0.00123180904536735
"Solyc11g010760.1.1",-1.04821987328352,3.94349431881447,0.00211610505959954,0.00818781686157415
"Solyc08g005000.2.1",-1.04897118331518,4.50582028073993,0.0014315213514005,0.00589808393004288
"Solyc02g079320.2.1",-1.04901176641449,3.85271904973707,0.000180905019973035,0.00100244977372015
"Solyc01g065560.2.1",-1.04926561558187,3.63246604884989,0.00070319018875306,0.00323320469448154
"Solyc04g051350.2.1",-1.05017821976192,3.98216451282259,0.000945945898122978,0.00416713611155969
"Solyc03g026360.1.1",-1.05026039055515,1.91948616170247,0.00218903606196804,0.00841183857581385
"Solyc01g099340.2.1",-1.051104180958,2.9354294265283,0.000408619904149999,0.00203167516712291
"Solyc04g054260.2.1",-1.05174821288307,3.64688622670812,0.000204935479897582,0.00111619773132251
"Solyc06g066670.2.1",-1.05324001095463,2.23868373071598,0.00183619907435558,0.00728667063912667
"Solyc12g099200.1.1",-1.05391147997377,5.21609078018174,0.000391673630683084,0.00195436909931717
"Solyc04g081580.2.1",-1.0539182756169,4.17470594829539,0.000375282541935489,0.00188141538342265
"Solyc12g014420.1.1",-1.05540221867322,5.1625770674181,0.000523333047872196,0.00251204610250991
"Solyc06g074040.1.1",-1.05665924935252,2.74794334286955,0.0010218124600388,0.00443042896347573
"Solyc02g021220.1.1",-1.05710687043186,2.31885281284151,0.00190498789267283,0.00749354033707261
"Solyc12g088290.1.1",-1.0572532578402,5.34837117043764,0.00170049015639894,0.00682367407345603
"Solyc03g032180.2.1",-1.05765105792272,3.2628856068357,0.000323871022926789,0.00165514037357173
"Solyc02g089650.2.1",-1.05810314341402,3.2835895794098,0.00211556367790918,0.00818710295798153
"Solyc03g063680.1.1",-1.05840271756899,3.25686852514802,0.000321939875441753,0.00164747327292198
"Solyc10g007400.2.1",-1.05889894408755,3.20862030460763,0.00050300480093423,0.00242476006266699
"Solyc08g067250.2.1",-1.05943288764558,3.43092366306817,0.00243021217100747,0.0091862740838824
"Solyc11g010460.1.1",-1.06105200841441,2.04840414190437,0.001359868865261,0.0056536338597232
"Solyc12g008750.1.1",-1.06135450348763,5.44615431034797,0.00119303032893321,0.0050431746408802
"Solyc11g007850.1.1",-1.0613635595346,4.36118203251306,0.00033761076022102,0.00171542158366122
"Solyc07g062410.2.1",-1.06196318622798,4.04903330591804,0.000859299089504323,0.0038494786979728
"Solyc07g008670.2.1",-1.06314944501723,4.74413139243566,0.000474337477909809,0.00230741647174065
"Solyc09g092550.2.1",-1.06368638806905,6.44396504799067,0.000620678758332716,0.00290888486106452
"Solyc04g074570.1.1",-1.06466615419552,2.90364574771827,0.00119139908956816,0.00503813576290935
"Solyc01g008910.2.1",-1.06477759129954,3.10779982194768,0.000494093388483104,0.00239084505909953
"Solyc05g014390.2.1",-1.06547931651938,3.97608355308362,0.000137763861328996,0.000795079432137986
"Solyc04g007850.2.1",-1.06566492477694,2.89076425802332,0.000532869154412166,0.00255050099548706
"Solyc08g082910.1.1",-1.06587278783522,3.08601457112005,0.000707742218725475,0.00325116424505028
"Solyc06g053590.2.1",-1.06806593226892,6.09384856524432,0.00142326102448146,0.00587460078492787
"Solyc09g010680.2.1",-1.06844215273612,3.94094027710688,0.000125961351787335,0.00073528737184561
"Solyc04g072460.2.1",-1.0694291117454,3.37171477254117,0.000321879098995723,0.00164747327292198
"Solyc04g072020.2.1",-1.07014522978399,4.40135028274216,0.000116751429141732,0.000690307870087753
"Solyc07g053440.2.1",-1.07101480728782,5.92409029484463,0.00216851740769373,0.00834977473143702
"Solyc02g079200.1.1",-1.07102838743299,4.28494847527557,0.000200506906403731,0.00109493666741443
"Solyc09g090680.2.1",-1.07141347596507,3.42937874841123,0.000378405128871605,0.00189472178186975
"Solyc01g096900.2.1",-1.07198184634816,4.03081198000211,0.000132012550938935,0.000766514788937004
"Solyc07g005970.2.1",-1.07269967998677,5.52375221230821,0.000324701221307958,0.00165864411445688
"Solyc01g065500.2.1",-1.07318267195206,4.39525609367185,0.00187434581879368,0.0074047472755202
"Solyc02g091960.2.1",-1.07379320573795,5.09655971817282,0.000198556725285082,0.0010858568950106
"Solyc07g053320.2.1",-1.07414364356948,3.95541569662858,0.000160531559315778,0.000905521146364217
"Solyc01g100730.2.1",-1.07486344669642,3.95733274932556,0.000111794461234811,0.000665113261200158
"Solyc09g092520.2.1",-1.07527565255157,5.31537102532648,0.000902784073158927,0.00401060600742427
"Solyc09g007430.1.1",-1.07551250046974,3.63858552713335,0.000623262430737124,0.00291860857798333
"Solyc03g095610.2.1",-1.07678527818608,3.72653621375882,0.000664313910346485,0.00308128293919505
"Solyc01g006180.2.1",-1.07727689218819,3.23385754095304,0.000358887421963495,0.00180910488843431
"Solyc02g062340.2.1",-1.07888535738155,6.82481395701442,0.00167321425251123,0.00673148410813649
"Solyc12g096510.1.1",-1.07892207231676,1.80317694148425,0.0017912989980545,0.0071368861261494
"Solyc07g056280.2.1",-1.07958551329496,2.07781150937837,0.002266897258219,0.00867471059229392
"Solyc04g057970.2.1",-1.08192599924477,3.01126872046285,0.000997383718303496,0.00434436205481898
"Solyc01g080780.2.1",-1.08372213056987,4.35359531064598,0.00107094491055445,0.00460253424512222
"Solyc08g082160.2.1",-1.08412475267561,5.01391438742964,0.0010163614988924,0.00441179737863587
"Solyc06g073540.2.1",-1.08514730787983,6.55913948800113,0.000388473742521879,0.00193991644039931
"Solyc07g042270.2.1",-1.08526733781842,3.92407472393965,0.00071190762452757,0.00326572141857368
"Solyc08g014120.2.1",-1.08559702372208,3.93849030783161,0.0002184503353543,0.00117916921020306
"Solyc06g061180.1.1",-1.08658435519995,1.44494401862467,0.00185778072653014,0.00735618239746252
"Solyc04g008060.2.1",-1.08706817216594,3.73381628921812,0.000266851188823918,0.00139927614235646
"Solyc12g062290.1.1",-1.08725317121067,3.85811267653474,0.00151726378001473,0.00618770556531848
"Solyc04g008820.2.1",-1.087523825966,3.02565865261991,0.000350027005569639,0.00176871575655795
"Solyc04g012060.2.1",-1.08845470541937,5.28370421786428,0.000344798681158137,0.00174428990891221
"Solyc04g072230.2.1",-1.08934136455044,2.78509493309499,0.0011910629360923,0.00503764284972226
"Solyc07g054580.2.1",-1.08954817804115,2.39557167824193,0.00118007717383852,0.00499762792044109
"Solyc06g048620.2.1",-1.08955540420006,4.73926465706794,9.11571817977028e-05,0.000558556866351789
"Solyc10g006710.2.1",-1.09002718229923,2.50153839063825,0.00244523421296645,0.00923240916386824
"Solyc05g039950.1.1",-1.0917574057106,1.93258791788444,0.0011228020955868,0.0047868802963867
"Solyc11g066290.1.1",-1.09251012010829,5.7273863483142,0.000121003603825625,0.000711051146353398
"Solyc05g053800.2.1",-1.09345206224301,4.45455517832359,0.00172690880368003,0.0069187940735633
"Solyc01g100270.2.1",-1.09365142495273,3.13323182578738,0.00106051880761165,0.00456375201002041
"Solyc08g042040.2.1",-1.09451511090523,2.72762370043721,0.000336245204853092,0.00170924024917677
"Solyc11g012290.1.1",-1.09467730605088,3.86927148238342,0.000320633982991133,0.00164225590618432
"Solyc03g096090.2.1",-1.09625429481149,3.733281350384,0.00026303487395915,0.00138242452313788
"Solyc12g013710.1.1",-1.09685521405919,7.04830551021385,0.000684120583995099,0.00315694934287571
"Solyc01g079620.2.1",-1.09701849618362,3.35294500574485,0.00139199818405544,0.00576479482638851
"Solyc10g051050.1.1",-1.097091116104,1.72231598045642,0.00216208654897284,0.00832954903785704
"Solyc01g094460.2.1",-1.09943071840964,4.85661807487037,4.6380608618048e-05,0.000312120135613564
"Solyc07g005870.2.1",-1.10075465562361,1.96570189542228,0.00222161229044186,0.00852416918465074
"Solyc01g057770.2.1",-1.10109527612146,4.6881631440516,0.000142377876675952,0.000817594710593993
"Solyc03g112310.1.1",-1.10286670418812,3.78872227470534,0.000499175671957145,0.00240933917323141
"Solyc05g008950.2.1",-1.10293421328873,1.8884543912711,0.00107390464146277,0.00461270293574189
"Solyc03g111650.2.1",-1.10312977296326,3.58491439237175,0.00205355570284205,0.00798755872819592
"Solyc02g086470.2.1",-1.10317735158872,1.80418491730455,0.000843955260006712,0.00378962176939009
"Solyc04g076040.2.1",-1.10319131567465,4.08917531426818,0.00013172884870146,0.000765061143812705
"Solyc08g082040.2.1",-1.10355760177185,4.68558432232255,0.000503832266509564,0.00242735088482889
"Solyc04g082330.2.1",-1.10357648697641,3.75553532641864,0.000300537937987249,0.00155424725774695
"Solyc05g009100.2.1",-1.10522838946038,4.62847035534727,0.00046983224651534,0.00228841222235847
"Solyc11g005020.1.1",-1.10685621454281,2.32793722554637,0.00253305662450215,0.00950766557963087
"Solyc05g051640.2.1",-1.10781890192786,2.85226825650723,0.0021344812490032,0.00823946396321427
"Solyc08g063040.2.1",-1.10998781240412,3.73439155624561,0.000532651300443336,0.00254999029287783
"Solyc04g008870.2.1",-1.11008261741174,3.97504505380961,0.000340906135955551,0.00172871964300537
"Solyc08g016720.1.1",-1.1106757392685,3.71887312736336,0.00261573929027537,0.0097621075415987
"Solyc06g076280.1.1",-1.11147348188469,4.20336214500267,0.000118855592213872,0.000700762308141463
"Solyc02g021680.2.1",-1.11164456391485,1.64161250003897,0.00158037807350511,0.00640555713503192
"Solyc07g064030.2.1",-1.11195414293148,4.31763281783173,0.000256998742343209,0.00135595403182707
"Solyc04g016510.2.1",-1.11220664447844,4.93341437113762,0.000378390602303429,0.00189472178186975
"Solyc08g081960.1.1",-1.11323679532882,1.58798920950417,0.00124433944934983,0.00522827679625172
"Solyc02g083140.2.1",-1.11389430968262,3.54046045862801,0.00174079015296336,0.00696832435859927
"Solyc11g073020.1.1",-1.11508621273899,1.48774049532901,0.00215458481566774,0.00830867881261282
"Solyc10g008240.2.1",-1.11592590342158,4.02905922824371,0.000965617690751961,0.00423479935835227
"Solyc02g078150.2.1",-1.11618400483824,5.36300948893061,5.40983625134206e-05,0.000356527013622632
"Solyc01g065980.2.1",-1.11630412119907,6.44576541711558,5.96243530436126e-05,0.000386614551490536
"Solyc02g080160.2.1",-1.11697629065487,4.18546270041721,0.000193263460948225,0.00106169948697635
"Solyc02g082740.1.1",-1.11735087830631,3.35560496066344,0.000176983500895999,0.000983666171871629
"Solyc06g084290.2.1",-1.12015387444986,3.53106134509537,9.10779811860623e-05,0.00055822066962048
"Solyc05g055200.2.1",-1.12055317726872,2.1098495003622,0.00149219763714347,0.00610822730686109
"Solyc05g051460.2.1",-1.12189569782888,3.37656089026074,0.000484398774836281,0.00235087630495433
"Solyc03g026240.2.1",-1.12253034635266,3.93820999744627,0.000259298522489759,0.00136685831903436
"Solyc03g007770.2.1",-1.12272593030967,5.59960501452391,0.000144947656534125,0.000829651743650039
"Solyc05g007850.1.1",-1.12275347362351,2.87744824046385,0.00256405555183141,0.00960515976723782
"Solyc02g086500.2.1",-1.12326322459497,5.34992751750559,0.000318581360391184,0.00163502796168549
"Solyc01g090650.1.1",-1.1234640707356,1.34134126230487,0.00172220507830439,0.00690356573499579
"Solyc04g054490.2.1",-1.12383779226999,4.20698240963956,4.14709956059531e-05,0.000282849909598995
"Solyc08g042100.2.1",-1.12435356914201,4.10685512376384,0.000894536688403881,0.00398013308158911
"Solyc06g005200.2.1",-1.12549007256292,2.95253353270612,0.000355146087951649,0.00179182018994915
"Solyc01g102300.2.1",-1.12555944104144,4.93327224587884,0.00067096316871093,0.00310647145376336
"Solyc01g066640.2.1",-1.12565011825684,5.22340132934439,6.72472827335705e-05,0.000429228519733111
"Solyc02g064960.2.1",-1.12639678619446,4.33778667087594,0.000246476572740218,0.00130617210793101
"Solyc12g056540.1.1",-1.12780565376165,4.59313533022863,5.73343336624997e-05,0.000374411314702934
"Solyc11g067200.1.1",-1.12792956026369,4.6184889457502,0.000925977390175006,0.00409619115079152
"Solyc03g112760.2.1",-1.12829288835641,5.69460772611563,0.000107334814662055,0.000641825144411477
"Solyc01g111330.2.1",-1.12925113929532,3.99804697460572,0.000103204902279137,0.000621097498212402
"Solyc07g005930.2.1",-1.12977981383938,3.70950226494014,0.00213680937679457,0.0082470632424368
"Solyc11g066050.1.1",-1.13007004301293,3.07984959065367,0.000409417566261485,0.00203387795314091
"Solyc05g050620.2.1",-1.13023911502247,2.10201008262954,0.000582642979459257,0.00275198941564233
"Solyc06g008900.2.1",-1.13028369739994,4.08633278075984,0.000217067382749014,0.00117280801404737
"Solyc11g006650.1.1",-1.13072859237585,3.57937696395751,0.00055134838124272,0.00262580095787611
"Solyc07g064970.2.1",-1.13274951008759,6.51569570193258,0.000102632535361716,0.000617977163709483
